Index,A,B,C,D,Label,Rank
4634,False,False,True,False,False,0.336
4635,False,False,False,False,False,0.217
4636,False,False,False,True,False,0.438
4637,True,False,True,True,True,0.82
4638,True,True,True,True,True,0.995
4639,True,False,True,True,True,0.761
4640,True,False,False,True,False,0.553
4641,False,True,False,True,True,0.643
4642,True,False,False,False,False,0.345
4643,True,False,True,True,True,0.868
4644,False,False,False,False,False,0.129
4645,True,False,True,True,True,0.778
4646,False,False,True,True,False,0.582
4647,True,False,False,False,False,0.177
4648,True,False,False,True,True,0.63
4649,True,False,False,True,False,0.518
4650,False,True,False,True,False,0.562
4651,False,False,False,True,False,0.508
4652,True,True,True,True,True,0.911
4653,True,True,True,True,True,0.868
4654,True,False,True,False,False,0.529
4655,False,True,False,False,False,0.178
4656,False,False,True,True,True,0.674
4657,False,False,True,False,False,0.437
4658,False,False,False,True,False,0.54
4659,False,False,False,False,False,0.229
4660,False,False,False,False,False,0.162
4661,False,False,False,True,False,0.553
4662,False,False,False,False,False,0.168
4663,True,False,True,False,False,0.527
4664,True,True,True,True,True,0.765
4665,False,False,False,True,False,0.549
4666,False,True,True,True,True,0.658
4667,False,True,True,True,True,0.75
4668,False,False,True,False,False,0.376
4669,True,True,True,True,True,0.915
4670,True,False,True,True,True,0.676
4671,False,True,False,False,False,0.31
4672,True,False,True,False,False,0.383
4673,False,False,False,False,False,0.102
4674,True,True,True,False,False,0.486
4675,False,False,False,True,False,0.538
4676,True,False,True,True,True,0.847
4677,False,False,False,False,False,0.05
4678,True,False,False,True,False,0.48
4679,True,False,True,True,True,0.856
4680,False,True,False,False,False,0.252
4681,True,True,False,True,False,0.534
4682,False,False,False,False,False,0.077
4683,True,False,True,False,False,0.387
4684,False,False,True,True,True,0.657
4685,True,True,True,True,True,0.783
4686,False,False,False,True,False,0.406
4687,False,False,False,False,False,0.164
4688,True,True,False,False,False,0.387
4689,False,False,False,True,False,0.474
4690,False,True,False,False,False,0.293
4691,False,True,True,True,True,0.693
4692,False,True,False,False,False,0.207
4693,False,True,False,False,False,0.198
4694,True,True,True,True,True,0.754
4695,True,False,False,True,True,0.627
4696,False,False,False,False,False,0.243
4697,False,True,False,False,False,0.314
4698,True,True,False,True,True,0.656
4699,True,False,True,True,True,0.754
4700,False,False,True,False,False,0.415
4701,True,False,True,True,True,0.747
4702,False,False,False,False,False,0.008
4703,False,True,False,True,False,0.555
4704,False,False,True,False,False,0.447
4705,True,False,True,True,True,0.87
4706,False,False,True,False,False,0.354
4707,True,True,True,True,True,0.814
4708,True,True,True,True,True,0.857
4709,True,True,True,True,True,0.992
4710,True,True,True,True,True,0.853
4711,True,False,True,True,True,0.69
4712,True,True,True,True,True,0.759
4713,True,False,True,True,True,0.696
4714,False,True,False,False,False,0.254
4715,True,True,False,True,False,0.558
4716,True,False,False,False,False,0.192
4717,True,True,False,True,True,0.612
4718,False,True,False,True,False,0.545
4719,True,True,True,True,True,0.955
4720,True,False,True,True,True,0.833
4721,False,False,True,True,True,0.641
4722,False,True,False,False,False,0.203
4723,True,False,True,True,True,0.806
4724,False,False,True,True,True,0.781
4725,True,True,False,True,True,0.724
4726,False,False,False,False,False,0.107
4727,True,True,False,True,True,0.733
4728,True,False,False,True,True,0.62
4729,False,True,False,False,False,0.305
4730,False,True,False,True,False,0.404
4731,False,False,False,False,False,0.158
4732,False,False,True,True,True,0.716
4733,False,False,False,True,False,0.498
4734,False,True,False,True,False,0.463
4735,False,True,False,False,False,0.144
4736,False,False,False,False,False,0.15
4737,False,False,False,True,False,0.502
4738,False,True,True,True,True,0.758
4739,True,False,False,True,False,0.564
4740,True,True,True,False,False,0.587
4741,True,True,False,True,False,0.545
4742,False,False,False,False,False,0.2
4743,True,True,False,True,True,0.699
4744,False,False,False,False,False,0.201
4745,True,True,True,True,True,0.811
4746,True,True,True,True,True,0.8
4747,True,True,False,True,True,0.741
4748,True,False,False,True,True,0.643
4749,False,False,False,False,False,0.137
4750,False,True,True,False,False,0.307
4751,True,False,True,True,True,0.903
4752,False,True,True,False,False,0.545
4753,False,True,True,True,True,0.628
4754,False,False,False,True,False,0.538
4755,False,False,True,False,False,0.425
4756,True,True,True,True,True,0.805
4757,False,True,False,False,False,0.119
4758,True,True,True,True,True,0.936
4759,False,False,False,True,False,0.37
4760,True,True,False,True,True,0.744
4761,True,True,False,True,True,0.62
4762,True,False,True,True,True,0.725
4763,True,True,False,True,False,0.533
4764,False,True,False,True,False,0.563
4765,False,True,False,False,False,0.251
4766,False,False,False,True,False,0.424
4767,True,False,True,False,False,0.415
4768,False,True,True,True,True,0.63
4769,False,False,False,False,False,0.02
4770,False,False,True,True,False,0.584
4771,False,True,False,True,False,0.498
4772,True,True,False,True,False,0.542
4773,False,False,False,False,False,0.132
4774,False,True,False,False,False,0.122
4775,False,False,False,True,False,0.342
4776,False,True,True,True,True,0.665
4777,False,False,True,False,False,0.263
4778,False,False,True,False,False,0.33
4779,False,True,False,True,False,0.593
4780,False,True,True,True,True,0.796
4781,False,True,True,True,True,0.782
4782,True,True,True,True,True,0.933
4783,True,True,False,True,False,0.575
4784,True,True,True,True,True,0.811
4785,True,False,True,True,True,0.81
4786,False,False,True,True,True,0.733
4787,True,True,False,True,False,0.545
4788,True,True,False,False,False,0.421
4789,True,False,True,True,True,0.764
4790,False,False,False,True,False,0.381
4791,True,False,True,True,True,0.864
4792,True,False,False,True,True,0.677
4793,True,False,True,True,True,0.763
4794,False,False,False,True,False,0.484
4795,False,False,True,False,False,0.392
4796,True,False,False,False,False,0.263
4797,False,False,True,False,False,0.248
4798,True,False,True,True,True,0.872
4799,False,True,False,True,False,0.503
4800,False,True,True,True,True,0.665
4801,False,False,False,False,False,0.052
4802,True,False,True,True,True,0.825
4803,True,True,False,True,True,0.634
4804,False,True,False,False,False,0.22
4805,False,True,False,False,False,0.116
4806,False,False,False,False,False,0.122
4807,False,True,False,True,False,0.501
4808,True,False,True,False,False,0.467
4809,False,False,False,True,False,0.371
4810,False,False,False,False,False,0.229
4811,True,True,True,True,True,0.774
4812,True,False,True,False,False,0.378
4813,False,False,True,True,False,0.568
4814,True,False,False,False,False,0.173
4815,True,False,False,True,True,0.669
4816,False,False,False,False,False,0.061
4817,True,False,True,True,True,0.7
4818,True,True,True,True,True,0.893
4819,True,True,True,True,True,0.846
4820,False,True,False,True,False,0.471
4821,True,True,False,True,True,0.662
4822,True,True,False,True,True,0.699
4823,True,False,True,True,True,0.915
4824,True,False,True,True,True,0.816
4825,True,False,False,True,False,0.453
4826,True,True,False,True,False,0.53
4827,True,False,True,False,False,0.524
4828,True,True,True,True,True,0.996
4829,False,True,False,False,False,0.202
4830,False,True,False,True,False,0.59
4831,True,False,True,False,False,0.548
4832,False,False,True,False,False,0.349
4833,True,True,True,True,True,0.867
4834,False,False,False,True,False,0.571
4835,True,True,True,True,True,0.837
4836,True,False,True,True,True,0.78
4837,False,False,True,False,False,0.427
4838,True,False,True,True,True,0.814
4839,False,False,False,False,False,0.219
4840,True,False,False,True,False,0.471
4841,False,False,True,False,False,0.392
4842,False,True,True,True,True,0.672
4843,False,False,True,True,True,0.791
4844,True,False,True,True,True,0.744
4845,True,False,True,True,True,0.722
4846,False,False,False,True,False,0.39
4847,False,True,False,True,False,0.463
4848,False,False,True,True,True,0.628
4849,False,False,False,False,False,0.025
4850,False,False,True,True,True,0.641
4851,True,False,False,True,True,0.631
4852,False,False,False,True,False,0.412
4853,False,True,False,True,True,0.614
4854,False,False,False,False,False,0.071
4855,True,False,True,True,True,0.779
4856,False,True,True,True,True,0.711
4857,True,False,False,True,True,0.609
4858,False,False,False,False,False,0.143
4859,False,False,False,True,False,0.482
4860,False,True,True,True,True,0.856
4861,False,False,False,True,False,0.399
4862,False,False,True,False,False,0.299
4863,True,False,True,False,False,0.582
4864,True,True,True,True,True,0.85
4865,False,True,False,False,False,0.309
4866,True,True,False,True,True,0.774
4867,True,True,False,True,True,0.611
4868,False,True,False,True,False,0.548
4869,True,False,True,True,True,0.746
4870,True,False,True,False,False,0.388
4871,False,True,False,False,False,0.167
4872,False,True,False,True,False,0.477
4873,True,True,False,True,True,0.732
4874,False,True,True,False,False,0.463
4875,True,False,False,False,False,0.347
4876,True,False,True,False,False,0.569
4877,True,False,True,False,False,0.53
4878,True,False,True,True,True,0.756
4879,True,False,True,False,False,0.522
4880,True,False,False,False,False,0.257
4881,True,False,True,True,True,0.9
4882,False,True,True,False,False,0.391
4883,True,True,False,True,True,0.641
4884,False,False,True,False,False,0.462
4885,False,False,False,False,False,0.163
4886,False,True,True,False,False,0.42
4887,True,False,True,True,True,0.842
4888,False,False,False,False,False,0.016
4889,False,False,False,False,False,0.182
4890,False,True,True,False,False,0.451
4891,True,True,True,True,True,0.916
4892,True,False,False,True,True,0.642
4893,True,False,False,True,True,0.645
4894,False,True,False,True,False,0.483
4895,True,False,True,True,True,0.677
4896,False,False,False,False,False,0.085
4897,True,False,True,True,True,0.693
4898,True,False,True,False,False,0.364
4899,False,False,False,True,False,0.407
4900,True,False,True,True,True,0.692
4901,False,True,True,True,True,0.703
4902,False,True,True,True,True,0.776
4903,True,False,True,True,True,0.9
4904,True,True,False,True,True,0.709
4905,False,False,True,True,True,0.795
4906,True,False,False,True,False,0.527
4907,False,False,False,False,False,0.204
4908,False,True,False,False,False,0.288
4909,True,False,False,True,True,0.655
4910,False,False,True,False,False,0.454
4911,True,True,False,True,True,0.708
4912,True,False,True,True,True,0.748
4913,True,True,False,True,True,0.605
4914,True,False,False,False,False,0.182
4915,True,True,True,True,True,0.817
4916,False,True,False,True,False,0.509
4917,False,False,False,True,False,0.371
4918,False,False,False,False,False,0.021
4919,True,False,True,True,True,0.856
4920,False,False,False,False,False,0.105
4921,False,True,False,True,True,0.626
4922,True,False,False,True,False,0.48
4923,True,False,True,False,False,0.399
4924,True,False,False,True,False,0.461
4925,True,False,True,False,False,0.367
4926,False,False,False,False,False,0.056
4927,False,False,False,False,False,0.11
4928,True,False,True,True,True,0.817
4929,True,True,True,True,True,0.917
4930,True,False,True,True,True,0.862
4931,True,True,True,True,True,0.76
4932,False,True,False,True,False,0.433
4933,False,False,False,False,False,0.19
4934,True,False,False,True,False,0.465
4935,True,False,True,True,True,0.721
4936,False,True,False,True,False,0.403
4937,True,True,True,False,False,0.491
4938,False,False,False,False,False,0.017
4939,True,False,True,True,True,0.697
4940,True,True,True,True,True,0.926
4941,False,False,True,False,False,0.364
4942,False,True,True,True,True,0.838
4943,True,True,True,True,True,0.75
4944,False,False,False,True,False,0.57
4945,False,False,False,False,False,0.084
4946,True,True,True,True,True,0.933
4947,False,False,True,False,False,0.333
4948,True,False,True,False,False,0.485
4949,True,False,True,True,True,0.854
4950,True,False,False,True,False,0.466
4951,True,True,True,True,True,0.907
4952,False,False,False,True,False,0.482
4953,False,False,False,False,False,0.225
4954,False,True,True,True,True,0.803
4955,True,False,True,False,False,0.502
4956,False,True,False,True,False,0.494
4957,True,True,True,True,True,0.87
4958,False,False,False,True,False,0.471
4959,True,True,False,True,False,0.573
4960,True,False,True,False,False,0.467
4961,True,True,False,True,True,0.611
4962,False,False,False,False,False,0.099
4963,False,False,True,False,False,0.396
4964,True,False,False,False,False,0.365
4965,True,True,True,True,True,0.873
4966,False,True,False,True,False,0.499
4967,False,False,False,False,False,0.242
4968,True,False,False,True,False,0.529
4969,True,False,False,False,False,0.2
4970,True,True,True,True,True,0.861
4971,True,True,False,True,True,0.627
4972,True,False,False,False,False,0.207
4973,False,False,False,False,False,0.061
4974,False,False,True,False,False,0.419
4975,True,False,True,True,True,0.713
4976,True,True,True,True,True,0.872
4977,False,True,True,False,False,0.374
4978,True,True,True,True,True,0.822
4979,True,True,True,True,True,0.906
4980,True,False,True,True,True,0.677
4981,True,True,True,True,True,0.779
4982,False,True,True,False,False,0.421
