Index,A,B,C,D,Label,Rank
4868,False,True,False,True,False,0.5479999999999999
4869,True,False,True,True,True,0.746
4870,True,False,True,False,False,0.38799999999999996
4871,False,True,False,False,False,0.16699999999999998
4872,False,True,False,True,False,0.47700000000000004
4873,True,True,False,True,True,0.732
4874,False,True,True,False,False,0.46299999999999997
4875,True,False,False,False,False,0.34700000000000003
4876,True,False,True,False,False,0.569
4877,True,False,True,False,False,0.53
4878,True,False,True,True,True,0.7559999999999999
4879,True,False,True,False,False,0.522
4880,True,False,False,False,False,0.257
4881,True,False,True,True,True,0.9
4883,True,True,False,True,True,0.6409999999999999
4884,False,False,True,False,False,0.462
4885,False,False,False,False,False,0.163
4886,False,True,True,False,False,0.42
4887,True,False,True,True,True,0.8420000000000001
4888,False,False,False,False,False,0.016
4889,False,False,False,False,False,0.182
4890,False,True,True,False,False,0.451
4893,True,False,False,True,True,0.645
4895,True,False,True,True,True,0.677
4897,True,False,True,True,True,0.693
4898,True,False,True,False,False,0.364
4900,True,False,True,True,True,0.6920000000000001
4901,False,True,True,True,True,0.703
4902,False,True,True,True,True,0.7759999999999999
4903,True,False,True,True,True,0.9
4904,True,True,False,True,True,0.7090000000000001
4905,False,False,True,True,True,0.795
4906,True,False,False,True,False,0.527
4907,False,False,False,False,False,0.204
4908,False,True,False,False,False,0.28800000000000003
4909,True,False,False,True,True,0.655
4910,False,False,True,False,False,0.45399999999999996
4911,True,True,False,True,True,0.708
4913,True,True,False,True,True,0.605
4914,True,False,False,False,False,0.182
4915,True,True,True,True,True,0.8170000000000001
4916,False,True,False,True,False,0.509
4917,False,False,False,True,False,0.371
4918,False,False,False,False,False,0.021
4919,True,False,True,True,True,0.856
4920,False,False,False,False,False,0.105
4921,False,True,False,True,True,0.626
4922,True,False,False,True,False,0.48
4923,True,False,True,False,False,0.39899999999999997
4924,True,False,False,True,False,0.461
4925,True,False,True,False,False,0.36700000000000005
4926,False,False,False,False,False,0.055999999999999994
4927,False,False,False,False,False,0.11
4928,True,False,True,True,True,0.8170000000000001
4929,True,True,True,True,True,0.917
4930,True,False,True,True,True,0.862
4931,True,True,True,True,True,0.76
4932,False,True,False,True,False,0.433
4933,False,False,False,False,False,0.19
4934,True,False,False,True,False,0.465
4935,True,False,True,True,True,0.721
4936,False,True,False,True,False,0.40299999999999997
4937,True,True,True,False,False,0.491
4939,True,False,True,True,True,0.6970000000000001
4940,True,True,True,True,True,0.9259999999999999
4941,False,False,True,False,False,0.364
4942,False,True,True,True,True,0.838
4944,False,False,False,True,False,0.57
4945,False,False,False,False,False,0.084
4946,True,True,True,True,True,0.9329999999999999
4947,False,False,True,False,False,0.33299999999999996
4948,True,False,True,False,False,0.485
4949,True,False,True,True,True,0.8540000000000001
4950,True,False,False,True,False,0.466
4951,True,True,True,True,True,0.907
4952,False,False,False,True,False,0.48200000000000004
4953,False,False,False,False,False,0.225
4954,False,True,True,True,True,0.8029999999999999
4955,True,False,True,False,False,0.502
4956,False,True,False,True,False,0.494
4957,True,True,True,True,True,0.87
4958,False,False,False,True,False,0.47100000000000003
4959,True,True,False,True,False,0.573
4961,True,True,False,True,True,0.611
4962,False,False,False,False,False,0.099
4963,False,False,True,False,False,0.396
4964,True,False,False,False,False,0.365
4965,True,True,True,True,True,0.873
4966,False,True,False,True,False,0.499
4967,False,False,False,False,False,0.242
4968,True,False,False,True,False,0.529
4969,True,False,False,False,False,0.2
4971,True,True,False,True,True,0.627
4972,True,False,False,False,False,0.207
4973,False,False,False,False,False,0.061
4974,False,False,True,False,False,0.419
4975,True,False,True,True,True,0.713
4976,True,True,True,True,True,0.872
4977,False,True,True,False,False,0.374
4978,True,True,True,True,True,0.8220000000000001
4980,True,False,True,True,True,0.677
4981,True,True,True,True,True,0.779
4982,False,True,True,False,False,0.42100000000000004
4983,False,False,True,True,True,0.655
4984,True,False,True,True,True,0.733
4985,False,False,False,False,False,0.23800000000000002
4986,False,False,True,True,True,0.677
4987,False,True,False,True,False,0.445
4988,False,False,True,True,True,0.722
4989,False,False,True,True,True,0.66
4990,True,False,True,True,True,0.856
4992,True,False,False,True,True,0.601
4994,True,False,True,True,True,0.7070000000000001
4995,True,False,True,False,False,0.516
4996,True,False,True,True,True,0.838
4997,False,True,False,True,False,0.523
4998,True,False,False,True,False,0.507
4999,False,True,False,False,False,0.152
5000,False,False,False,True,False,0.349
5001,False,False,False,False,True,0.032
5002,False,False,False,True,True,0.48700000000000004
5004,False,True,False,False,True,0.21600000000000003
5006,False,True,True,True,False,0.804
5007,True,False,False,False,True,0.243
5009,True,True,False,False,True,0.33799999999999997
5010,True,True,True,True,False,0.991
5012,False,True,False,False,True,0.21600000000000003
5014,True,False,False,True,False,0.598
5015,True,True,False,True,False,0.597
5016,True,True,False,True,False,0.596
5018,True,False,False,True,False,0.596
5019,True,True,False,True,False,0.596
5021,True,False,False,True,False,0.595
5022,True,True,False,True,False,0.595
5023,True,True,False,True,False,0.595
5024,True,True,False,True,False,0.595
5029,True,False,False,True,False,0.593
5036,True,False,False,True,False,0.59
5038,True,False,False,True,False,0.59
5039,True,True,False,True,False,0.59
5041,True,False,False,True,False,0.589
5043,True,False,False,True,False,0.589
5045,True,False,False,True,False,0.588
5048,True,False,False,True,False,0.588
5049,True,True,False,True,False,0.5870000000000001
5050,True,True,False,True,False,0.5870000000000001
5051,True,True,False,True,False,0.5870000000000001
5052,True,True,False,True,False,0.5870000000000001
5054,True,False,False,True,False,0.5870000000000001
5056,True,False,False,True,False,0.586
5057,True,True,False,True,False,0.585
5059,True,False,False,True,False,0.585
5060,True,True,False,True,False,0.584
5061,True,True,False,True,False,0.584
5062,True,True,False,True,False,0.5820000000000001
5063,True,True,False,True,False,0.5820000000000001
5064,True,True,False,True,False,0.581
5065,True,False,False,True,False,0.581
5066,True,True,False,True,False,0.58
5067,True,True,False,True,False,0.58
5068,True,False,False,True,False,0.58
5069,True,True,False,True,False,0.58
5070,True,False,False,True,False,0.579
5071,True,False,False,True,False,0.579
5072,True,True,False,True,False,0.579
5073,True,False,False,True,False,0.579
5074,True,True,False,True,False,0.578
5075,True,False,False,True,False,0.578
5076,True,False,False,True,False,0.5770000000000001
5077,True,False,False,True,False,0.5770000000000001
5078,True,True,False,True,False,0.5770000000000001
5079,True,False,False,True,False,0.5770000000000001
5080,True,False,False,True,False,0.5770000000000001
5081,True,False,False,True,False,0.5760000000000001
5082,True,True,False,True,False,0.575
5083,True,True,False,True,False,0.575
5084,True,True,False,True,False,0.575
5085,True,True,False,True,False,0.575
5086,True,False,False,True,False,0.575
5087,True,False,False,True,False,0.574
5088,True,True,False,True,False,0.573
5089,True,False,False,True,False,0.573
5090,True,True,False,True,False,0.573
5091,True,True,False,True,False,0.573
5092,True,False,False,True,False,0.573
5093,True,True,False,True,False,0.5720000000000001
5094,True,True,False,True,False,0.5720000000000001
5095,True,True,False,True,False,0.5720000000000001
5096,True,True,False,True,False,0.5720000000000001
5097,True,True,False,True,False,0.5720000000000001
5098,True,False,False,True,False,0.5710000000000001
5099,True,True,False,True,False,0.5710000000000001
5100,True,True,False,True,False,0.5710000000000001
5101,True,True,False,True,False,0.57
5102,True,False,False,True,False,0.57
5103,True,True,False,True,False,0.569
5104,True,True,False,True,False,0.569
5105,True,True,False,True,False,0.569
5106,True,False,False,True,False,0.569
5107,True,True,False,True,False,0.569
5108,True,True,False,True,False,0.569
5109,True,True,False,True,False,0.568
5110,True,False,False,True,False,0.568
5111,True,False,False,True,False,0.5670000000000001
5112,True,False,False,True,False,0.5670000000000001
5113,True,True,False,True,False,0.5670000000000001
5114,True,True,False,True,False,0.5670000000000001
5115,True,False,False,True,False,0.5670000000000001
5116,True,True,False,True,False,0.5670000000000001
5117,True,False,False,True,False,0.5670000000000001
5118,True,False,False,True,False,0.5660000000000001
5119,True,True,False,True,False,0.5660000000000001
5120,True,True,False,True,False,0.5660000000000001
5121,True,False,False,True,False,0.565
5122,True,True,False,True,False,0.565
5123,True,True,False,True,False,0.564
5124,True,False,False,True,False,0.564
5125,True,True,False,True,False,0.563
5126,True,False,False,True,False,0.562
5127,True,False,False,True,False,0.562
5128,True,True,False,True,False,0.561
5129,True,True,False,True,False,0.561
5130,True,False,False,True,False,0.561
5131,True,False,False,True,False,0.561
5132,True,False,False,True,False,0.56
5133,True,True,False,True,False,0.56
5134,True,True,False,True,False,0.5589999999999999
5135,True,False,False,True,False,0.5589999999999999
5136,True,False,False,True,False,0.5589999999999999
5137,True,False,False,True,False,0.5589999999999999
5138,True,False,False,True,False,0.5589999999999999
5139,True,False,False,True,False,0.5589999999999999
5140,True,False,False,True,False,0.5579999999999999
5141,True,True,False,True,False,0.5579999999999999
5142,True,True,False,True,False,0.5579999999999999
5143,True,True,False,True,False,0.5579999999999999
5144,True,True,False,True,False,0.557
5145,True,True,False,True,False,0.556
5146,True,False,False,True,False,0.556
5147,True,False,False,True,False,0.556
5148,True,False,False,True,False,0.556
5149,True,True,False,True,False,0.556
5150,True,False,False,True,False,0.556
5151,True,True,False,True,False,0.555
5152,True,True,False,True,False,0.555
5153,True,True,False,True,False,0.5539999999999999
5154,True,True,False,True,False,0.5539999999999999
5155,True,True,False,True,False,0.5539999999999999
5156,True,False,False,True,False,0.5529999999999999
5157,True,False,False,True,False,0.5529999999999999
5158,True,True,False,True,False,0.552
5159,True,True,False,True,False,0.552
5160,True,True,False,True,False,0.552
5161,True,False,False,True,False,0.552
5162,True,True,False,True,False,0.551
5163,True,False,False,True,False,0.551
5164,True,True,False,True,False,0.551
5165,True,False,False,True,False,0.551
5166,True,False,False,True,False,0.55
5167,True,False,False,True,False,0.55
5168,True,True,False,True,False,0.55
5169,True,True,False,True,False,0.5489999999999999
5170,True,False,False,True,False,0.5489999999999999
5171,True,False,False,True,False,0.5479999999999999
5172,True,False,False,True,False,0.5479999999999999
5173,True,False,False,True,False,0.547
5174,True,True,False,True,False,0.547
5175,True,False,False,True,False,0.547
5176,True,False,False,True,False,0.547
5177,True,True,False,True,False,0.547
5178,True,True,False,True,False,0.546
5179,True,False,False,True,False,0.546
5180,True,True,False,True,False,0.546
5181,True,True,False,True,False,0.545
5182,True,True,False,True,False,0.545
5183,True,True,False,True,False,0.545
5184,True,False,False,True,False,0.544
5185,True,True,False,True,False,0.544
5186,True,False,False,True,False,0.5429999999999999
5187,True,False,False,True,False,0.5429999999999999
5194,False,True,False,True,True,0.607
5198,False,True,False,True,True,0.611
5201,False,True,False,True,True,0.613
5211,False,True,False,True,True,0.623
5213,False,True,False,True,True,0.624
5214,False,True,False,True,True,0.626
5215,False,True,False,True,True,0.626
5216,False,True,False,True,True,0.626
5217,False,True,False,True,True,0.628
5218,False,True,False,True,True,0.629
5219,False,True,False,True,True,0.63
5220,False,True,False,True,True,0.632
5221,False,True,False,True,True,0.632
5222,False,True,False,True,True,0.633
5223,False,True,False,True,True,0.634
5224,False,True,False,True,True,0.635
5225,False,True,False,True,True,0.636
5226,False,True,False,True,True,0.637
5227,False,True,False,True,True,0.638
5228,False,True,False,True,True,0.639
5229,False,True,False,True,True,0.639
5230,False,True,False,True,True,0.64
5231,False,True,False,True,True,0.64
5232,False,True,False,True,True,0.6409999999999999
5233,False,True,False,True,True,0.642
5234,False,True,False,True,True,0.643
5235,False,True,False,True,True,0.643
5236,False,True,False,True,True,0.643
5237,False,True,False,True,True,0.644
